Symbol,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
,ASX:IBAL,iShares Balanced ESG ETF (ASX:IBAL),https://www.listcorp.com/asx/ibal/ishares-balanced-esg-etf,"	1503900",25.06,-0.22,-0.87,Financials
,ASX:MCX,Mariner Corporation Limited (ASX:MCX),https://www.listcorp.com/asx/mcx/mariner-corporation-limited,"	1489650",0.031,0,0,Financials
,ASX:SMS,Star Minerals Limited (ASX:SMS),https://www.listcorp.com/asx/sms/star-minerals-limited,"	1486360",0.043,0,4.88,Materials
,ASX:WFL,Wellfully Limited (ASX:WFL),https://www.listcorp.com/asx/wfl/wellfully-limited,"	1478830",0.003,0,0,Health Care
,ASX:KLR,Kaili Resources Limited (ASX:KLR),https://www.listcorp.com/asx/klr/kaili-resources-limited,"	1474000",0.01,0,0,Energy
,ASX:CFO,Cfoam Limited (ASX:CFO),https://www.listcorp.com/asx/cfo/cfoam-limited,"	1468680",0.002,0,0,Industrials
,ASX:RPG,Raptis Group Limited (ASX:RPG),https://www.listcorp.com/asx/rpg/raptis-group-limited,"	1460190",0.023,0,0,Real Estate
,ASX:JHPI,JPMorgan Equity Premium Income Active ETF (Managed Fund) (Hedged) (ASX:JHPI),https://www.listcorp.com/asx/jhpi/jpmorgan-equity-premium-income-active-etf-managed-fund-hedged,"	1446900",48.24,0,0,Financials
,ASX:CYQ,Cycliq Group Limited (ASX:CYQ),https://www.listcorp.com/asx/cyq/cycliq-group-limited,"	1430070",0.004,0,0,Consumer Discretionary
,ASX:LBT,LBT Innovations Limited (ASX:LBT),https://www.listcorp.com/asx/lbt/lbt-innovations-limited,"	1423600",0.004,0,0,Health Care
,ASX:CRL,Comet Resources Limited (ASX:CRL),https://www.listcorp.com/asx/crl/comet-resources-limited,"	1383180",0.02,0,0,Materials
,ASX:GCO2,Global X Global Carbon ETF (Synthetic) (ASX:GCO2),https://www.listcorp.com/asx/gco2/global-x-global-carbon-etf-synthetic,"	1383000",9.31,0,0,Financials
,ASX:AJY,Asaplus Resources Limited (ASX:AJY),https://www.listcorp.com/asx/ajy/asaplus-resources-limited,"	1360000",0.01,0,0,Materials
,ASX:EDOC,BetaShares Digital Health and Telemedicine ETF (ASX:EDOC),https://www.listcorp.com/asx/edoc/betashares-digital-health-and-telemedicine-etf,"	1348800",8.6,0,0,Financials
,ASX:CSF,Catalano Seafood Ltd (ASX:CSF),https://www.listcorp.com/asx/csf/catalano-seafood-ltd,"	1348160",0.04,0,0,Consumer Staples
,ASX:T3MP,JPMorgan Climate Change Solutions Active ETF (Managed Fund) (ASX:T3MP),https://www.listcorp.com/asx/t3mp/jpmorgan-climate-change-solutions-active-etf-managed-fund,"	1282500",52.13,0,0,Financials
,ASX:JPSI,JPMorgan Sustainable Infrastructure Active ETF (Managed Fund) (ASX:JPSI),https://www.listcorp.com/asx/jpsi/jpmorgan-sustainable-infrastructure-active-etf-managed-fund,"	1235250",49.41,0,0,Financials
,ASX:JPHQ,JPMorgan US 100Q Equity Premium Income Active ETF (Managed Fund) (Hedged) (ASX:JPHQ),https://www.listcorp.com/asx/jphq/jpmorgan-us-100q-equity-premium-income-active-etf-managed-fund-hedged,"	1225000",49,-1.74,-3.43,Financials
,ASX:ASAO,abrdn Sustainable Asian Opportunities Active ETF (Managed Fund) (ASX:ASAO),https://www.listcorp.com/asx/asao/abrdn-sustainable-asian-opportunities-active-etf-managed-fund,"	1219160",1.015,0,0,Financials
,ASX:UYLD,Global X S&P 500 Covered Call ETF (ASX:UYLD),https://www.listcorp.com/asx/uyld/global-x-s-and-p-500-covered-call-etf,"	1191060",10.82,0.06,0.56,Financials
,ASX:OAK,Oakridge International Limited (ASX:OAK),https://www.listcorp.com/asx/oak/oakridge-international-limited,"	1169310",0.068,0,0,Information Technology
,ASX:SRR,Sarama Resources Limited (ASX:SRR),https://www.listcorp.com/asx/srr/sarama-resources-limited,"	1068810",0.02,0,5.26,Materials
,ASX:BGE,Bridge SaaS Limited (ASX:BGE),https://www.listcorp.com/asx/bge/bridge-saas-limited,"	1064770",0.027,0,0,Information Technology
,ASX:IMLC,Investors Mutual Concentrated Australian Share Fund (Quoted Managed Fund) (ASX:IMLC),https://www.listcorp.com/asx/imlc/investors-mutual-concentrated-australian-share-fund-quoted-managed-fund,"	1004500",3.8,0,0,Financials
,ASX:IUSG,iShares U.S. Treasury Bond (AUD Hedged) ETF (ASX:IUSG),https://www.listcorp.com/asx/iusg/ishares-u.s.-treasury-bond-aud-hedged-etf,"	978600",97.86,0,0,Financials
,ASX:UTIP,Betashares Inflation-Protected U.S. Treasury Bond Currency Hedged ETF (ASX:UTIP),https://www.listcorp.com/asx/utip/betashares-inflation-protected-u.s.-treasury-bond-currency-hedged-etf,"	974000",24.45,0,0,Financials
,ASX:US10,Betashares U.S. Treasury Bond 7-10 Year Currency Hedged ETF (ASX:US10),https://www.listcorp.com/asx/us10/betashares-u.s.-treasury-bond-7-10-year-currency-hedged-etf,"	966400",48.32,-0.45,-0.92,Financials
,ASX:LAM,Laramide Resources Ltd (ASX:LAM),https://www.listcorp.com/asx/lam/laramide-resources-ltd,"	933949",0.72,0,0,Energy
,ASX:BUGG,Global X Cybersecurity ETF (ASX:BUGG),https://www.listcorp.com/asx/bugg/global-x-cybersecurity-etf,"	915000",9.15,-0.34,-3.58,Financials
,ASX:ROO,Roots Sustainable Agricultural Technologies (ASX:ROO),https://www.listcorp.com/asx/roo/roots-sustainable-agricultural-technologies,"	766562",0.0055,0,10,Industrials
,ASX:QUE,Queste Communications Ltd (ASX:QUE),https://www.listcorp.com/asx/que/queste-communications-ltd,"	649736",0.024,0,0,Financials
,ASX:MBX,My Foodie Box Limited (ASX:MBX),https://www.listcorp.com/asx/mbx/my-foodie-box-limited,"	549987",0.004,0,0,Consumer Staples
,ASX:GOOD,Janus Henderson Sustainable Credit Active ETF (Managed Fund) (ASX:GOOD),https://www.listcorp.com/asx/good/janus-henderson-sustainable-credit-active-etf-managed-fund,"	492548",49.27,0,0,Financials
,ASX:MSI,Multistack International Limited (ASX:MSI),https://www.listcorp.com/asx/msi/multistack-international-limited,"	408912",0.003,0,0,Industrials
,ASX:TRI,TrivarX Limited (ASX:TRI),https://www.listcorp.com/asx/tri/trivarx-limited,"	335719",0.001,0,0,Health Care
,ASX:LAW,Law Finance Limited (ASX:LAW),https://www.listcorp.com/asx/law/law-finance-limited,"	319338",0.005,0,0,Financials
,ASX:ELK,ELK Petroleum (ASX:ELK),https://www.listcorp.com/asx/elk/elk-petroleum,"	0",0,0,0,Energy
,ASX:JJF,Jiajiafu Modern Agriculture Limited (ASX:JJF),https://www.listcorp.com/asx/jjf/jiajiafu-modern-agriculture-limited,"	0",0,0,0,Consumer Staples
,ASX:EGO,Empire Oil & Gas NL (ASX:EGO),https://www.listcorp.com/asx/ego/empire-oil-and-gas-nl,"	0",0,0,0,Energy
,ASX:VRM,Verdant Minerals Limited (ASX:VRM),https://www.listcorp.com/asx/vrm/verdant-minerals-limited,"	0",0,0,0,Materials
,ASX:JIP,Jack-In Group Limited (ASX:JIP),https://www.listcorp.com/asx/jip/jack-in-group-limited,"	0",0,0,0,Industrials
,ASX:RAP,Resapp Health Limited (ASX:RAP),https://www.listcorp.com/asx/rap/resapp-health-limited,"	0",0,0,0,Health Care
,ASX:AVQ,Axiom Mining (ASX:AVQ),https://www.listcorp.com/asx/avq/axiom-mining,"	0",0,0,0,Materials
,ASX:XCD,XCD Energy Limited (ASX:XCD),https://www.listcorp.com/asx/xcd/xcd-energy-limited,"	0",0,0,0,Energy
,ASX:SAR,Saracen Mineral Holdings (ASX:SAR),https://www.listcorp.com/asx/sar/saracen-mineral,"	0",0,0,0,Materials
,ASX:AZM,Azumah Resources (ASX:AZM),https://www.listcorp.com/asx/azm/azumah-resources,"	0",0,0,0,Materials
,ASX:OVT,Ovato Limited (ASX:OVT),https://www.listcorp.com/asx/ovt/ovato-limited,"	0",0,0,0,Industrials
,ASX:GID,GI Dynamics (ASX:GID),https://www.listcorp.com/asx/gid/gi-dynamics,"	0",0,0,0,Health Care
,ASX:ORC,Orcon (ASX:ORC),https://www.listcorp.com/asx/orc/orcon,"	0",0,0,0,Unclassified
,ASX:E3S,E3SIXTY Limited (ASX:E3S),https://www.listcorp.com/asx/e3s/e3sixty-limited,"	0",0,0,0,Materials
,ASX:GXL,Greencross Limited (ASX:GXL),https://www.listcorp.com/asx/gxl/greencross,"	0",0,0,0,Consumer Discretionary
,ASX:EXU,Explaurum Limited (ASX:EXU),https://www.listcorp.com/asx/exu/explaurum,"	0",0,0,0,Materials
,ASX:RLK,Rolek Resources Limited (ASX:RLK),https://www.listcorp.com/asx/rlk/rolek-resources-limited,"	0",0,0,0,Materials
,ASX:HSO,Healthscope (ASX:HSO),https://www.listcorp.com/asx/hso/healthscope,"	0",0,0,0,Health Care
,ASX:KGM,Kalnorth Gold Mines (ASX:KGM),https://www.listcorp.com/asx/kgm/kalnorth-gold,"	0",0,0,0,Materials
,ASX:RNL,Rision Limited (ASX:RNL),https://www.listcorp.com/asx/rnl/rision-limited,"	0",0,0,0,Information Technology
,ASX:APO,APN Outdoor Group Limited (ASX:APO),https://www.listcorp.com/asx/apo/apn-outdoor-group-limited,"	0",0,0,0,Communication Services
,ASX:BSR,Bassari Resources Limited (ASX:BSR),https://www.listcorp.com/asx/bsr/bassari-resources,"	0",0,0,0,Materials
,ASX:KRL,Kangaroo Resources (ASX:KRL),https://www.listcorp.com/asx/krl/kangaroo-resources,"	0",0,0,0,Energy
,ASX:RWH,Royal Wolf Holdings (ASX:RWH),https://www.listcorp.com/asx/rwh/royal-wolf,"	0",0,0,0,Industrials
,ASX:MEQ,Metlifecare Limited (ASX:MEQ),https://www.listcorp.com/asx/meq/metlifecare-limited,"	0",0,0,0,Health Care
,ASX:KAS,Kasbah Resources (ASX:KAS),https://www.listcorp.com/asx/kas/kasbah-resources,"	0",0,0,0,Materials
,ASX:SBU,Siburan Resources (ASX:SBU),https://www.listcorp.com/asx/sbu/siburan-resources,"	0",0,0,0,Materials
,ASX:RUB,Rubicor Group (ASX:RUB),https://www.listcorp.com/asx/rub/rubicor,"	0",0,0,0,Industrials
,ASX:KPC,Kazakhstan Potash Corporation (ASX:KPC),https://www.listcorp.com/asx/kpc/kazakhstan-potash,"	0",0,0,0,Materials
,ASX:ITD,ITL Health Group Limited (ASX:ITD),https://www.listcorp.com/asx/itd/itl-health-group-limited,"	0",0,0,0,Health Care
,ASX:KBL,KBL Mining (ASX:KBL),https://www.listcorp.com/asx/kbl/kbl-mining,"	0",0,0,0,Materials
,ASX:JHC,Japara Healthcare (ASX:JHC),https://www.listcorp.com/asx/jhc/japara-healthcare,"	0",0,0,0,Health Care
,ASX:MCB,MCB Resoures Limited (ASX:MCB),https://www.listcorp.com/asx/mcb/mcb-resoures-limited,"	0",0,0,0,Energy
,ASX:KKT,Konekt Limited (ASX:KKT),https://www.listcorp.com/asx/kkt/konekt-limited,"	0",0,0,0,Health Care
,ASX:GBP,Global Petroleum (ASX:GBP),https://www.listcorp.com/asx/gbp/global-petroleum,"	0",0,0,0,Energy
,ASX:AM3,Asian Mineral Resources (ASX:AM3),https://www.listcorp.com/asx/am3/asian-mineral-resources,"	0",0,0,0,Materials
,ASX:ML7,Metals 479 Ltd (ASX:ML7),https://www.listcorp.com/asx/ml7/metals-479-ltd,"	0",0,0,0,Materials
,ASX:KDR,Kidman Resources (ASX:KDR),https://www.listcorp.com/asx/kdr/kidman-resources,"	0",0,0,0,Materials
,ASX:CVF,Arowana Contrarian Value Fund (ASX:CVF),https://www.listcorp.com/asx/cvf/arowana-contrarian-value-fund,"	0",0,0,0,Financials
,ASX:MYO,MYOB Group Limited (ASX:MYO),https://www.listcorp.com/asx/myo/myob-group-limited,"	0",0,0,0,Information Technology
,ASX:SIL,Smiles Inclusive Limited (ASX:SIL),https://www.listcorp.com/asx/sil/smiles-inclusive-limited,"	0",0,0,0,Health Care
,ASX:BDR,Beadell Resources (ASX:BDR),https://www.listcorp.com/asx/bdr/beadell-resources,"	0",0,0,0,Materials
,ASX:ESL,Eco Systems Ltd (ASX:ESL),https://www.listcorp.com/asx/esl/eco-systems-ltd,"	0",0,0,0,Real Estate
,ASX:SNV,Sinovus Mining (ASX:SNV),https://www.listcorp.com/asx/snv/sinovus-mining,"	0",0,0,0,Materials
,ASX:MGZ,Medigard (ASX:MGZ),https://www.listcorp.com/asx/mgz/medigard,"	0",0,0,0,Health Care
,ASX:SPO,Spotless Group (ASX:SPO),https://www.listcorp.com/asx/spo/spotless-group,"	0",0,0,0,Industrials
,ASX:HOG,Hawkley Oil & Gas (ASX:HOG),https://www.listcorp.com/asx/hog/hawkley-oil,"	0",0,0,0,Energy
,ASX:OSP,Osprey Medical (ASX:OSP),https://www.listcorp.com/asx/osp/osprey-medical,"	0",0,0,0,Health Care
,ASX:NVL,National Veterinary Care (ASX:NVL),https://www.listcorp.com/asx/nvl/national-veterinary-care,"	0",0,0,0,Health Care
,ASX:SXX,Southern Cross Exploration NL (ASX:SXX),https://www.listcorp.com/asx/sxx/southern-cross-exploration,"	0",0,0,0,Materials
,ASX:URB,URB Investments Limited (ASX:URB),https://www.listcorp.com/asx/urb/urb-investments-limited,"	0",0,0,0,Financials
,ASX:WLL,Wellcom Group (ASX:WLL),https://www.listcorp.com/asx/wll/wellcom-group,"	0",0,0,0,Industrials
,ASX:OMN,OneMarket Limited (ASX:OMN),https://www.listcorp.com/asx/omn/onemarket-limited,"	0",0,0,0,Information Technology
,ASX:RM1,Resilience Mining Mongolia Limited (ASX:RM1),https://www.listcorp.com/asx/rm1/resilience-mining-mongolia-limited,"	0",0,0,0,Materials
,ASX:BGH,Bligh Resources (ASX:BGH),https://www.listcorp.com/asx/bgh/bligh-resources,"	0",0,0,0,Materials
,ASX:PHG,Pulse Health (ASX:PHG),https://www.listcorp.com/asx/phg/pulse-health,"	0",0,0,0,Health Care
,ASX:TKO,Takor Group Ltd (ASX:TKO),https://www.listcorp.com/asx/tko/takor-group-ltd,"	0",0,0,0,Information Technology
,ASX:JKA,Jacka Resources (ASX:JKA),https://www.listcorp.com/asx/jka/jacka-resources,"	0",0,0,0,Energy
,ASX:D13,Delaware Thirteen Ltd (ASX:D13),https://www.listcorp.com/asx/d13/delaware-thirteen-ltd,"	0",0,0,0,Industrials
,ASX:RVA,REVA Medical Inc (ASX:RVA),https://www.listcorp.com/asx/rva/reva-medical,"	0",0,0,0,Health Care
,ASX:DVN,Devine Limited (ASX:DVN),https://www.listcorp.com/asx/dvn/devine-limited,"	0",0,0,0,Real Estate
,ASX:AYK,Australian Masters Yield Fund No 4 (ASX:AYK),https://www.listcorp.com/asx/ayk/australian-masters-yield-fund-no-4,"	0",0,0,0,Unclassified
,ASX:BBR,Bora Bora Resources (ASX:BBR),https://www.listcorp.com/asx/bbr/bora-bora-resources,"	0",0,0,0,Materials
,ASX:AYZ,Australian Masters Yield Fund No 5 (ASX:AYZ),https://www.listcorp.com/asx/ayz/australian-masters-yield-fund-no-5,"	0",0,0,0,Financials
,ASX:OVH,OneVue Holdings Limited (ASX:OVH),https://www.listcorp.com/asx/ovh/onevue-holdings-limited,"	0",0,0,0,Financials
,ASX:BDC,Bardoc Gold Limited (ASX:BDC),https://www.listcorp.com/asx/bdc/bardoc-gold-limited,"	0",0,0,0,Materials
,ASX:OHE,Orion Health Group Limited (ASX:OHE),https://www.listcorp.com/asx/ohe/orion-health-group-limited,"	0",0,0,0,Health Care
,ASX:SVA,Simavita Limited (ASX:SVA),https://www.listcorp.com/asx/sva/simavita-limited,"	0",0,0,0,Health Care
,ASX:KPL,Kina Petroleum (ASX:KPL),https://www.listcorp.com/asx/kpl/kina-petroleum,"	0",0,0,0,Energy
,ASX:B2Y,Bounty Mining Limited (ASX:B2Y),https://www.listcorp.com/asx/b2y/bounty-mining-limited,"	0",0,0,0,Materials
,ASX:SAY,South American Iron & Steel (ASX:SAY),https://www.listcorp.com/asx/say/south-american-iron,"	0",0,0,0,Materials
,ASX:FLK,Folkestone Limited (ASX:FLK),https://www.listcorp.com/asx/flk/folkestone-limited,"	0",0,0,0,Real Estate
,ASX:BIN,Bingo Industries Limited (ASX:BIN),https://www.listcorp.com/asx/bin/bingo-industries-limited,"	0",0,0,0,Industrials
,ASX:OCG,Ocean Guardian Holdings Limited (ASX:OCG),https://www.listcorp.com/asx/ocg/ocean-guardian-holdings-limited,"	0",0,0,0,Information Technology
,ASX:UNS,Unilife Corp (ASX:UNS),https://www.listcorp.com/asx/uns/unilife,"	0",0,0,0,Health Care
,ASX:FFR,Firefly Resources Limited (ASX:FFR),https://www.listcorp.com/asx/ffr/firefly-resources-limited,"	0",0,0,0,Materials
,ASX:PEP,Pepper I Prime 2017-3 Trust (ASX:PEP),https://www.listcorp.com/asx/pep/pepper-i-prime-2017-3-trust,"	0",0,0,0,Financials
,ASX:ZEN,Zenith Energy Limited (ASX:ZEN),https://www.listcorp.com/asx/zen/zenith-energy-limited,"	0",0,0,0,Utilities
,ASX:SH2,Synergen Met Limited (ASX:SH2),https://www.listcorp.com/asx/sh2/synergen-met-limited,"	0",0,0,0,Unclassified
,ASX:LNG,Liquefied Natural Gas Limited (ASX:LNG),https://www.listcorp.com/asx/lng/liquefied-natural-gas,"	0",0,0,0,Energy
,ASX:SMC,Strategic Minerals Corporation NL (ASX:SMC),https://www.listcorp.com/asx/smc/strategic-minerals,"	0",0,0,0,Materials
,ASX:VRT,Virtus Health Limited (ASX:VRT),https://www.listcorp.com/asx/vrt/virtus-health-limited,"	0",0,0,0,Health Care
,ASX:PAF,PM Capital Asian Opportunities Fund (ASX:PAF),https://www.listcorp.com/asx/paf/pm-capital-asian-opportunities-fund,"	0",0,0,0,Financials
,ASX:BBM,Biomics Biopharma Limited (ASX:BBM),https://www.listcorp.com/asx/bbm/biomics-biopharma-limited,"	0",0,0,0,Health Care
,ASX:CM1,Coolgardie Minerals Limited (ASX:CM1),https://www.listcorp.com/asx/cm1/coolgardie-minerals-limited,"	0",0,0,0,Materials
,ASX:LGO,Longreach Oil (ASX:LGO),https://www.listcorp.com/asx/lgo/longreach-oil,"	0",0,0,0,Energy
,ASX:GFS,Gasfields Limited (ASX:GFS),https://www.listcorp.com/asx/gfs/gasfields-limited,"	0",0,0,0,Energy
,ASX:EHH,Eagle Health Holdings (ASX:EHH),https://www.listcorp.com/asx/ehh/eagle-health-holdings,"	0",0,0,0,Consumer Staples
,ASX:SDL,Sundance Resources (ASX:SDL),https://www.listcorp.com/asx/sdl/sundance-resources,"	0",0,0,0,Materials
,ASX:CBC,CBG Capital Limited (ASX:CBC),https://www.listcorp.com/asx/cbc/cbg-capital-limited,"	0",0,0,0,Financials
,ASX:VAH,Virgin Australia Holdings (ASX:VAH),https://www.listcorp.com/asx/vah/virgin-australia,"	0",0,0,0,Industrials
,ASX:PGX,Primero Group Limited (ASX:PGX),https://www.listcorp.com/asx/pgx/primero-group-limited,"	0",0,0,0,Industrials
,ASX:CMY,Capital Mining (ASX:CMY),https://www.listcorp.com/asx/cmy/capital-mining,"	0",0,0,0,Materials
,ASX:BLT,Benitec Biopharma (ASX:BLT),https://www.listcorp.com/asx/blt/benitec,"	0",0,0,0,Health Care
,ASX:FDM,Freedom Oil and Gas Limited (ASX:FDM),https://www.listcorp.com/asx/fdm/freedom-oil-and-gas-limited,"	0",0,0,0,Energy
,ASX:AIY,Authorised Investment Fund Limited (ASX:AIY),https://www.listcorp.com/asx/aiy/authorised-investment-fund,"	0",0,0,0,Financials
,ASX:CHP,Chapmans Limited (ASX:CHP),https://www.listcorp.com/asx/chp/chapmans-limited,"	0",0,0,0,Financials
,ASX:LTN,Lantern Hotel Group (ASX:LTN),https://www.listcorp.com/asx/ltn/lantern-hotel,"	0",0,0,0,Real Estate
,ASX:MRP,MacPhersons Resources (ASX:MRP),https://www.listcorp.com/asx/mrp/macphersons-resources,"	0",0,0,0,Materials
,ASX:MBT,Mission NewEnergy (ASX:MBT),https://www.listcorp.com/asx/mbt/mission-newenergy,"	0",0,0,0,Energy
,ASX:CDV,Cardinal Resources (ASX:CDV),https://www.listcorp.com/asx/cdv/cardinal-resources,"	0",0,0,0,Materials
,ASX:SDX,Sienna Cancer Diagnostics Limited (ASX:SDX),https://www.listcorp.com/asx/sdx/sienna-cancer-diagnostics-limited,"	0",0,0,0,Health Care
,ASX:TMM,Tasmania Mines Limited (ASX:TMM),https://www.listcorp.com/asx/tmm/tasmania-mines,"	0",0,0,0,Materials
,ASX:MPO,Molopo Energy (ASX:MPO),https://www.listcorp.com/asx/mpo/molopo-energy,"	0",0,0,0,Energy
,ASX:TAW,Tawana Resources NL (ASX:TAW),https://www.listcorp.com/asx/taw/tawana-resources,"	0",0,0,0,Materials
,ASX:ABR,American Pacific Borates Limited (ASX:ABR),https://www.listcorp.com/asx/abr/american-pacific-borates-limited,"	0",0,0,0,Materials
,ASX:MRV,Moreton Resources (ASX:MRV),https://www.listcorp.com/asx/mrv/moreton-resources,"	0",0,0,0,Energy
,ASX:CZI,Cassini Resources (ASX:CZI),https://www.listcorp.com/asx/czi/cassini-resources,"	0",0,0,0,Materials
,ASX:TGZ,Teranga Gold (ASX:TGZ),https://www.listcorp.com/asx/tgz/teranga-gold,"	0",0,0,0,Materials
,ASX:QMS,QMS Media Limited (ASX:QMS),https://www.listcorp.com/asx/qms/qms-media-limited,"	0",0,0,0,Communication Services
,ASX:CIT,CTL Australia Group Limited (ASX:CIT),https://www.listcorp.com/asx/cit/ctl-australia-group-limited,"	0",0,0,0,Materials
